Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26756;"Astronomy and Astrophysics Review";journal;"09354956, 14320754";"Springer Science and Business Media Deutschland GmbH";Yes;No;9,300;Q1;89;8;20;3155;499;20;19,42;394,38;23,81;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1989-2000, 2002-2004, 2006-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
2;19700173023;"Living Reviews in Solar Physics";journal;"16144961, 23673648";"Springer International Publishing AG";Yes;Yes;8,871;Q1;79;4;8;1109;232;8;26,80;277,25;35,29;0;Switzerland;Western Europe;"Springer International Publishing AG";"2004-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
3;27732;"New Astronomy Reviews";journal;"13876473";"Elsevier B.V.";No;No;5,925;Q1;72;8;24;3564;491;24;13,22;445,50;23,08;0;Netherlands;Western Europe;"Elsevier B.V.";"1998-2026";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
4;21100826565;"Nature Astronomy";journal;"23973366";"Nature Publishing Group";No;No;4,169;Q1;112;288;810;12273;5690;479;7,08;42,61;27,72;1;United Kingdom;Western Europe;"Nature Publishing Group";"2016-2026";"Astronomy and Astrophysics (Q1)";"Physics and Astronomy"
5;19900192103;"Astrophysical Journal Letters";journal;"20418213, 20418205";"American Astronomical Society";Yes;No;3,878;Q1;227;823;2025;61014;19177;2025;9,83;74,14;28,37;2;United Kingdom;Western Europe;"American Astronomical Society";"1995-2006, 2008-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
6;26769;"Astrophysical Journal, Supplement Series";journal;"15384365, 00670049";"American Astronomical Society";Yes;No;3,269;Q1;296;347;908;29677;6945;908;6,81;85,52;29,90;0;United Kingdom;Western Europe;"American Astronomical Society";"1984, 1987-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
7;28261;"Space Science Reviews";journal;"15729672, 00386308";"Springer Netherlands";No;No;2,501;Q1;201;125;243;16177;2102;239;9,10;129,42;24,28;0;Netherlands;Western Europe;"Springer Netherlands";"1962-2026";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
8;27781;"Publications of the Astronomical Society of the Pacific";journal;"00046280, 15383873";"Institute of Physics";No;No;2,492;Q1;189;151;360;9670;2107;360;6,01;64,04;26,31;1;United States;Northern America;"Institute of Physics";"1966, 1969, 1972-1974, 1978-1979, 1982-1983, 1986-1988, 1991-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
9;21100970268;"Astrodynamics";journal;"25220098";"Tsinghua University Press";No;No;2,422;Q1;29;54;101;1999;779;95;8,15;37,02;22,42;0;Singapore;Asiatic Region;"Tsinghua University Press";"2017-2026";"Aerospace Engineering (Q1); Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Engineering; Physics and Astronomy"
10;26765;"Astrophysical Journal";journal;"0004637X, 15384357";"American Astronomical Society";Yes;No;2,188;Q1;517;3616;9810;296470;50330;9810;5,04;81,99;29,36;1;United Kingdom;Western Europe;"American Astronomical Society";"1967, 1972-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
11;26750;"Astronomy and Astrophysics";journal;"00046361, 14320746";"EDP Sciences";Yes;No;2,052;Q1;378;3925;7938;333703;41095;7930;5,25;85,02;29,44;0;France;Western Europe;"EDP Sciences";"1982, 1984, 1986-1988, 1990-2026";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
