Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21318;"Nature Reviews Immunology";journal;"14741741, 14741733";"Nature Research";No;No;18,141;Q1;511;156;527;8219;15893;287;31,85;52,69;38,92;25;United Kingdom;Western Europe;"Nature Research";"2001-2026";"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
2;20798;"Immunity";journal;"10974180, 10747613";"Cell Press";No;No;14,795;Q1;498;213;721;13815;18712;639;22,75;64,86;40,92;15;United States;Northern America;"Cell Press";"1994-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)";"Immunology and Microbiology; Medicine"
3;21100860945;"Science Immunology";journal;"24709468";"American Association for the Advancement of Science";No;No;11,191;Q1;136;194;428;11206;8169;410;19,81;57,76;42,72;18;United States;Northern America;"American Association for the Advancement of Science";"2016-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
4;21315;"Nature Immunology";journal;"15292908, 15292916";"Nature Research";No;No;10,921;Q1;468;279;743;9651;11155;511;15,24;34,59;42,95;19;United Kingdom;Western Europe;"Nature Research";"2000-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
5;19136;"Annals of the Rheumatic Diseases";journal;"00034967, 14682060";"Elsevier B.V.";Yes;No;6,489;Q1;315;474;1426;10969;13060;598;9,36;23,14;44,85;89;Netherlands;Western Europe;"Elsevier B.V.";"1945-1948, 1950-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
6;21272;"Journal of Experimental Medicine";journal;"00221007, 15409538";"Rockefeller University Press";No;No;6,237;Q1;513;170;856;11243;11034;826;12,61;66,14;43,53;3;United States;Northern America;"Rockefeller University Press";"1896-1902, 1905-2026";"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
7;21365;"Trends in Immunology";journal;"14714906, 14714981";"Elsevier Ltd";No;No;4,689;Q1;275;110;332;7238;4234;316;11,88;65,80;41,10;2;United Kingdom;Western Europe;"Elsevier Ltd";"1987-1990, 1993-1994, 2001-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
8;21100942855;"The Lancet Rheumatology";journal;"26659913";"Elsevier Ltd";Yes;No;4,586;Q1;66;187;456;2887;3175;164;7,25;15,44;51,87;0;United Kingdom;Western Europe;"Elsevier Ltd";"2019-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
9;21100297606;"Arthritis and Rheumatology";journal;"23265191, 23265205";"John Wiley and Sons Ltd";No;No;3,788;Q1;373;304;963;8556;7235;639;6,96;28,14;47,95;31;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2014-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
10;21267;"Journal of Allergy and Clinical Immunology";journal;"10976825, 00916749";"Elsevier Inc.";No;No;3,742;Q1;364;430;1531;20736;13329;1103;9,67;48,22;46,16;54;United States;Northern America;"Elsevier Inc.";"1963-1965, 1971-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
11;20810;"Immunological Reviews";journal;"01052896, 1600065X";"Wiley-Blackwell Publishing Ltd";No;No;3,729;Q1;273;92;266;14589;2806;247;9,62;158,58;48,38;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1969-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
12;3500148004;"Cellular and Molecular Immunology";journal;"20420226, 16727681";"Springer Nature";No;No;3,545;Q1;153;155;639;9469;7690;440;13,10;61,09;42,01;7;United Kingdom;Western Europe;"Springer Nature";"2004-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
13;21100466864;"Journal for ImmunoTherapy of Cancer";journal;"20511426";"BMJ Publishing Group";Yes;No;3,403;Q1;155;528;1385;23505;14530;1375;9,04;44,52;42,34;26;United Kingdom;Western Europe;"BMJ Publishing Group";"2013-2026";"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
14;21101037196;"JHEP Reports";journal;"25895559";"Elsevier B.V.";Yes;No;2,907;Q1;65;111;256;5389;2057;223;7,87;48,55;41,22;12;Netherlands;Western Europe;"Elsevier B.V.";"2019-2026";"Gastroenterology (Q1); Hepatology (Q1); Immunology and Allergy (Q1); Internal Medicine (Q1)";"Medicine"
15;11400153331;"Mucosal Immunology";journal;"19353456, 19330219";"Elsevier B.V.";No;No;2,792;Q1;148;129;341;11115;2608;314;7,84;86,16;44,52;7;Netherlands;Western Europe;"Elsevier B.V.";"2008-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
16;20443;"American Journal of Transplantation";journal;"16006135, 16006143";"Elsevier B.V.";No;No;2,776;Q1;238;433;1537;10899;9372;1114;6,65;25,17;42,00;44;Netherlands;Western Europe;"Elsevier B.V.";"2001-2026";"Immunology and Allergy (Q1); Pharmacology (medical) (Q1); Transplantation (Q1)";"Medicine"
17;20185;"Allergy: European Journal of Allergy and Clinical Immunology";journal;"01054538, 13989995";"Wiley-Blackwell Publishing Ltd";No;No;2,734;Q1;226;413;1283;17448;9410;619;7,68;42,25;49,26;57;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1948-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
18;18797;"Current Opinion in Immunology";journal;"09527915, 18790372";"Elsevier Ltd";No;No;2,698;Q1;218;87;317;5264;2126;290;6,83;60,51;45,45;2;United Kingdom;Western Europe;"Elsevier Ltd";"1988-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
19;21359;"Seminars in Immunology";journal;"10445323, 10963618";"Academic Press";No;No;2,652;Q1;160;42;173;5623;1510;155;7,08;133,88;44,70;0;United States;Northern America;"Academic Press";"1989-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
20;17421;"Cytokine and Growth Factor Reviews";journal;"18790305, 13596101";"Elsevier Ltd";No;No;2,621;Q1;193;50;173;6357;2174;161;13,30;127,14;42,16;2;United Kingdom;Western Europe;"Elsevier Ltd";"1996-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
21;21268;"Journal of Autoimmunity";journal;"10959157, 08968411";"Academic Press";No;No;2,594;Q1;155;111;376;8634;4462;375;13,57;77,78;40,17;2;United States;Northern America;"Academic Press";"1988-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
22;20689;"Autoimmunity Reviews";journal;"15689972, 18730183";"Elsevier B.V.";No;No;2,552;Q1;170;142;498;12015;4863;363;10,78;84,61;42,78;14;Netherlands;Western Europe;"Elsevier B.V.";"2002-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
